andel_kryss_valkrets,grund,id,kommun,mandat,namn,nummer,parti,partiprocent,partiröster,stol,summa_kryss_valkrets,summa_röster_valkrets,valkrets,ålder
"35,83",J,37702,Filipstad,9,Christina Söhrman,8,M,22.66,1491,vald,2357,6579,Filipstad,74
"35,83",J,37703,Filipstad,9,Frida Olsson,9,M,22.66,1491,vald,2357,6579,Filipstad,31
"35,83",,664,Filipstad,9,Eva Närvä Eickenrodt,1,M,22.66,1491,ersättare,2357,6579,Filipstad,67
"35,83",,37706,Filipstad,9,Håkan Eriksson,2,M,22.66,1491,ersättare,2357,6579,Filipstad,73
"35,83",,37707,Filipstad,9,Lina Eriksson,3,M,22.66,1491,ersättare,2357,6579,Filipstad,37
"35,83",,37709,Filipstad,9,Caroline Lundberg,4,M,22.66,1491,ersättare,2357,6579,Filipstad,32
"35,83",,37710,Filipstad,9,Jerry Rothin,5,M,22.66,1491,ersättare,2357,6579,Filipstad,66
"35,83",J,27548,Filipstad,2,Nils-Erik Mellström,1,C,5.68,374,vald,2357,6579,Filipstad,69
"35,83",J,27549,Filipstad,2,Peter Johansson,2,C,5.68,374,vald,2357,6579,Filipstad,55
"35,83",,27550,Filipstad,2,Monica Mellström,1,C,5.68,374,ersättare,2357,6579,Filipstad,68
"35,83",,27551,Filipstad,2,Eilert Eriksson,2,C,5.68,374,ersättare,2357,6579,Filipstad,67
"35,83",J,62051,Filipstad,1,Michael Helmersson,1,L,2.43,160,vald,2357,6579,Filipstad,54
"35,83",,28205,Filipstad,1,Ulla Olsson,1,L,2.43,160,ersättare,2357,6579,Filipstad,71
"35,83",,62053,Filipstad,1,Simone Hullström,2,L,2.43,160,ersättare,2357,6579,Filipstad,78
"35,83",P,22202,Filipstad,16,Åsa Hååkman Felth,1,S,43.03,2831,vald,2357,6579,Filipstad,48
"35,83",P,73827,Filipstad,16,Per Gruvberger,2,S,43.03,2831,vald,2357,6579,Filipstad,60
"35,83",J,75367,Filipstad,16,Marina Isaksson,3,S,43.03,2831,vald,2357,6579,Filipstad,58
"35,83",J,201010,Filipstad,16,Torbjörn Parling,4,S,43.03,2831,vald,2357,6579,Filipstad,63
"35,83",J,201065,Filipstad,16,Britt-Marie Wall,5,S,43.03,2831,vald,2357,6579,Filipstad,66
"35,83",J,74766,Filipstad,16,Jomark Polintan,6,S,43.03,2831,vald,2357,6579,Filipstad,26
"35,83",J,201067,Filipstad,16,Heléne Larsson Saikoff,7,S,43.03,2831,vald,2357,6579,Filipstad,70
"35,83",J,201068,Filipstad,16,Henric Forsberg,8,S,43.03,2831,vald,2357,6579,Filipstad,44
"35,83",J,201132,Filipstad,16,Olle Engström,9,S,43.03,2831,vald,2357,6579,Filipstad,67
"35,83",J,201133,Filipstad,16,Ann-Marie Rosö,10,S,43.03,2831,vald,2357,6579,Filipstad,62
"35,83",J,201134,Filipstad,16,Claes-Eric Ericsson,11,S,43.03,2831,vald,2357,6579,Filipstad,66
"35,83",J,201303,Filipstad,16,Rima Shams Al-Deen,12,S,43.03,2831,vald,2357,6579,Filipstad,33
"35,83",J,201304,Filipstad,16,Torgeir Pettersen,13,S,43.03,2831,vald,2357,6579,Filipstad,73
"35,83",J,201305,Filipstad,16,Louise Eriksson,14,S,43.03,2831,vald,2357,6579,Filipstad,51
"35,83",J,76152,Filipstad,16,Mats Thunér,15,S,43.03,2831,vald,2357,6579,Filipstad,64
"35,83",J,201490,Filipstad,16,Lillvor Eriksson,16,S,43.03,2831,vald,2357,6579,Filipstad,69
"35,83",,201491,Filipstad,16,Johan Larsson,1,S,43.03,2831,ersättare,2357,6579,Filipstad,35
"35,83",,201492,Filipstad,16,Stefanie Maultasch,2,S,43.03,2831,ersättare,2357,6579,Filipstad,22
"35,83",,201493,Filipstad,16,Stefan Andersson,3,S,43.03,2831,ersättare,2357,6579,Filipstad,53
"35,83",,201943,Filipstad,16,Kerstin Svensson,4,S,43.03,2831,ersättare,2357,6579,Filipstad,63
"35,83",,201946,Filipstad,16,Sune Frisk,5,S,43.03,2831,ersättare,2357,6579,Filipstad,77
"35,83",,201945,Filipstad,16,Monika Samuelsson,6,S,43.03,2831,ersättare,2357,6579,Filipstad,66
"35,83",,201948,Filipstad,16,Håkan Engström,7,S,43.03,2831,ersättare,2357,6579,Filipstad,57
"35,83",,201947,Filipstad,16,Iréne Frisk,8,S,43.03,2831,ersättare,2357,6579,Filipstad,75
"35,83",P,30298,Filipstad,3,Anders Nilsson,1,V,7.07,465,vald,2357,6579,Filipstad,57
"35,83",J,109856,Filipstad,3,Christel Iversen,2,V,7.07,465,vald,2357,6579,Filipstad,58
"35,83",J,109858,Filipstad,3,Karin Löfstrand,3,V,7.07,465,vald,2357,6579,Filipstad,65
"35,83",,109859,Filipstad,3,Robin Hedlund,1,V,7.07,465,ersättare,2357,6579,Filipstad,32
"35,83",,109860,Filipstad,3,Ayla Iversen,2,V,7.07,465,ersättare,2357,6579,Filipstad,26
"35,83",P,95598,Filipstad,6,Helena Halvarsson,1,SD,16.04,1055,vald,2357,6579,Filipstad,40
"35,83",P,95597,Filipstad,6,Urban Pettersson,2,SD,16.04,1055,vald,2357,6579,Filipstad,61
"35,83",P,95602,Filipstad,6,Roger Göransson,3,SD,16.04,1055,vald,2357,6579,Filipstad,44
"35,83",J,95599,Filipstad,6,Johnny Grahn,4,SD,16.04,1055,vald,2357,6579,Filipstad,47
"35,83",J,95600,Filipstad,6,Eva Eriksson,5,SD,16.04,1055,vald,2357,6579,Filipstad,65
"35,83",J,95601,Filipstad,6,Tord Johansson,6,SD,16.04,1055,vald,2357,6579,Filipstad,63
"35,83",,95603,Filipstad,6,Ida Petersson,1,SD,16.04,1055,ersättare,2357,6579,Filipstad,25
"35,83",,95604,Filipstad,6,Börje Andersson,2,SD,16.04,1055,ersättare,2357,6579,Filipstad,72
"35,83",,95605,Filipstad,6,Helena Örbom,3,SD,16.04,1055,ersättare,2357,6579,Filipstad,46
"29,65",P,267,Kungsör,5,Stellan Lund,1,M,17.1,931,vald,1615,5446,Kungsör,72
"29,65",J,268,Kungsör,5,Ewa Granudd,2,M,17.1,931,vald,1615,5446,Kungsör,57
"29,65",J,269,Kungsör,5,Niklas Magnusson,3,M,17.1,931,vald,1615,5446,Kungsör,46
"29,65",J,270,Kungsör,5,Ronja Lund - Wall,4,M,17.1,931,vald,1615,5446,Kungsör,27
"29,65",J,271,Kungsör,5,Hans Carlsson,5,M,17.1,931,vald,1615,5446,Kungsör,70
"29,65",,71,Kungsör,5,Yrjö Björkqvist,1,M,17.1,931,ersättare,1615,5446,Kungsör,64
"29,65",,273,Kungsör,5,Majvor Norgren,2,M,17.1,931,ersättare,1615,5446,Kungsör,70
"29,65",,274,Kungsör,5,Niclas Lund,3,M,17.1,931,ersättare,1615,5446,Kungsör,26
"29,65",P,200522,Kungsör,4,Madelene Fager,1,C,13.73,748,vald,1615,5446,Kungsör,35
"29,65",P,1691,Kungsör,4,Petter Westlund,2,C,13.73,748,vald,1615,5446,Kungsör,33
"29,65",J,200524,Kungsör,4,AnneMarie Andersson,3,C,13.73,748,vald,1615,5446,Kungsör,66
"29,65",J,200525,Kungsör,4,Lina Johansson,4,C,13.73,748,vald,1615,5446,Kungsör,39
"29,65",,200526,Kungsör,4,Monica Wastelius,1,C,13.73,748,ersättare,1615,5446,Kungsör,66
"29,65",,200527,Kungsör,4,Margareta Barkselius,2,C,13.73,748,ersättare,1615,5446,Kungsör,71
"29,65",J,292481,Kungsör,2,Olof Lindberg,1,L,4.74,258,vald,1615,5446,Kungsör,69
"29,65",J,292482,Kungsör,2,Gunilla Wolinder,2,L,4.74,258,vald,1615,5446,Kungsör,68
"29,65",,292483,Kungsör,2,Rebecca Burlind,1,L,4.74,258,ersättare,1615,5446,Kungsör,33
"29,65",,292484,Kungsör,2,Eva-Carin Sandbom,2,L,4.74,258,ersättare,1615,5446,Kungsör,59
"29,65",J,185441,Kungsör,1,Jenny Andersson,1,KD,3.56,194,vald,1615,5446,Kungsör,40
"29,65",,188171,Kungsör,1,Uno Gripenberth,1,KD,3.56,194,ersättare,1615,5446,Kungsör,56
"29,65",,188172,Kungsör,1,Kenneth Axelsson,2,KD,3.56,194,ersättare,1615,5446,Kungsör,60
"29,65",P,6192,Kungsör,11,Mikael Peterson,1,S,35.75,1947,vald,1615,5446,Kungsör,52
"29,65",J,6362,Kungsör,11,Gunilla A Aurusell,2,S,35.75,1947,vald,1615,5446,Kungsör,68
"29,65",J,29057,Kungsör,11,Linda Söder-Jonsson,3,S,35.75,1947,vald,1615,5446,Kungsör,42
"29,65",J,29058,Kungsör,11,Rigmor Åkesson,4,S,35.75,1947,vald,1615,5446,Kungsör,67
"29,65",J,29059,Kungsör,11,Monica Lindgren,5,S,35.75,1947,vald,1615,5446,Kungsör,53
"29,65",J,6377,Kungsör,11,Dan Stigenberg,6,S,35.75,1947,vald,1615,5446,Kungsör,68
"29,65",J,29061,Kungsör,11,Elisabeth Kjellin,7,S,35.75,1947,vald,1615,5446,Kungsör,63
"29,65",J,6341,Kungsör,11,Per Strengbom,8,S,35.75,1947,vald,1615,5446,Kungsör,60
"29,65",J,29063,Kungsör,11,Marita Pettersson,9,S,35.75,1947,vald,1615,5446,Kungsör,64
"29,65",J,6368,Kungsör,11,Angelica Stigenberg,10,S,35.75,1947,vald,1615,5446,Kungsör,45
"29,65",J,29065,Kungsör,11,Margareta Johansson,11,S,35.75,1947,vald,1615,5446,Kungsör,70
"29,65",,29066,Kungsör,11,Rolf Lindgren,1,S,35.75,1947,ersättare,1615,5446,Kungsör,74
"29,65",,29067,Kungsör,11,Gunilla Lindström,2,S,35.75,1947,ersättare,1615,5446,Kungsör,68
"29,65",,29068,Kungsör,11,Marina Ribaric,3,S,35.75,1947,ersättare,1615,5446,Kungsör,66
"29,65",,29069,Kungsör,11,Urban Dahlgren,4,S,35.75,1947,ersättare,1615,5446,Kungsör,76
"29,65",,29070,Kungsör,11,Marie Norin Junttila,5,S,35.75,1947,ersättare,1615,5446,Kungsör,51
"29,65",,6372,Kungsör,11,Elisabeth Strengbom,6,S,35.75,1947,ersättare,1615,5446,Kungsör,56
"29,65",J,16751,Kungsör,2,Christer Henriksson,1,V,4.87,265,vald,1615,5446,Kungsör,71
"29,65",J,141174,Kungsör,2,Joel Petersson,2,V,4.87,265,vald,1615,5446,Kungsör,38
"29,65",,141176,Kungsör,2,Anna-Karin Tornemo,1,V,4.87,265,ersättare,1615,5446,Kungsör,35
"29,65",,293930,Kungsör,2,Mattias Söderlund,2,V,4.87,265,ersättare,1615,5446,Kungsör,39
"29,65",P,134910,Kungsör,6,Roland Jansson,1,SD,17.79,969,vald,1615,5446,Kungsör,65
"29,65",P,134913,Kungsör,6,Anders Frödin,2,SD,17.79,969,vald,1615,5446,Kungsör,57
"29,65",J,134912,Kungsör,6,Annicka Eriksson,3,SD,17.79,969,vald,1615,5446,Kungsör,54
"29,65",J,134914,Kungsör,6,Magnus Vidin,4,SD,17.79,969,vald,1615,5446,Kungsör,51
"29,65",J,134915,Kungsör,6,Britt-Marie Häggkvist Back,5,SD,17.79,969,vald,1615,5446,Kungsör,74
"29,65",J,134916,Kungsör,6,Rune Broström,6,SD,17.79,969,vald,1615,5446,Kungsör,77
"29,65",,134917,Kungsör,6,Lars-Gunnar Andersson,1,SD,17.79,969,ersättare,1615,5446,Kungsör,61
"29,65",,134918,Kungsör,6,Susanne Söderström,2,SD,17.79,969,ersättare,1615,5446,Kungsör,48
"29,65",,134919,Kungsör,6,Ove Eriksson,3,SD,17.79,969,ersättare,1615,5446,Kungsör,56
"36,28",P,168488,Ljusdal,5,Stina Berg,1,M,13.01,1548,vald,4316,11896,Ljusdal,46
"36,28",P,172856,Ljusdal,5,Maria Molin,2,M,13.01,1548,vald,4316,11896,Ljusdal,48
"36,28",J,180339,Ljusdal,5,Lars Molin,3,M,13.01,1548,vald,4316,11896,Ljusdal,72
"36,28",J,180340,Ljusdal,5,Pernilla Färlin,4,M,13.01,1548,vald,4316,11896,Ljusdal,53
"36,28",J,180341,Ljusdal,5,Jonas Wallgren Nordlander,5,M,13.01,1548,vald,4316,11896,Ljusdal,25
"36,28",,180342,Ljusdal,5,Helena Brink,1,M,13.01,1548,ersättare,4316,11896,Ljusdal,55
"36,28",,168507,Ljusdal,5,Kennet Hedman,2,M,13.01,1548,ersättare,4316,11896,Ljusdal,61
"36,28",,180344,Ljusdal,5,Allan Cederborg,3,M,13.01,1548,ersättare,4316,11896,Ljusdal,74
"36,28",P,345261,Ljusdal,6,Olle Fack,1,C,14.74,1754,vald,4316,11896,Ljusdal,54
"36,28",P,344927,Ljusdal,6,Sören Görgård,2,C,14.74,1754,vald,4316,11896,Ljusdal,69
"36,28",J,345259,Ljusdal,6,Ulf Nyman,3,C,14.74,1754,vald,4316,11896,Ljusdal,50
"36,28",J,345260,Ljusdal,6,Solange Nordh,4,C,14.74,1754,vald,4316,11896,Ljusdal,38
"36,28",J,345263,Ljusdal,6,Gunilla Brink,5,C,14.74,1754,vald,4316,11896,Ljusdal,59
"36,28",J,345264,Ljusdal,6,Tommy Olsson,6,C,14.74,1754,vald,4316,11896,Ljusdal,70
"36,28",,345265,Ljusdal,6,Hanna Görgård,1,C,14.74,1754,ersättare,4316,11896,Ljusdal,36
"36,28",,345266,Ljusdal,6,William Våhlberg,2,C,14.74,1754,ersättare,4316,11896,Ljusdal,18
"36,28",,345267,Ljusdal,6,John Nyman,3,C,14.74,1754,ersättare,4316,11896,Ljusdal,74
"36,28",J,169152,Ljusdal,2,Maud Jonsson,1,L,3.83,456,vald,4316,11896,Ljusdal,66
"36,28",J,169153,Ljusdal,2,Harald Noreus,2,L,3.83,456,vald,4316,11896,Ljusdal,71
"36,28",,169154,Ljusdal,2,Lasse Berqvist,1,L,3.83,456,ersättare,4316,11896,Ljusdal,68
"36,28",,169155,Ljusdal,2,Mia Sparrow,2,L,3.83,456,ersättare,4316,11896,Ljusdal,51
"36,28",J,26017,Ljusdal,1,Roger Kastman,1,KD,2.93,349,vald,4316,11896,Ljusdal,68
"36,28",,26018,Ljusdal,1,Lars Björkbom,1,KD,2.93,349,ersättare,4316,11896,Ljusdal,61
"36,28",,113537,Ljusdal,1,Elsie-Marie Andersson,2,KD,2.93,349,ersättare,4316,11896,Ljusdal,76
"36,28",P,29155,Ljusdal,14,Markus Evensson,1,S,33.5,3985,vald,4316,11896,Ljusdal,43
"36,28",P,29164,Ljusdal,14,Stina Bolin fd.Michelson,2,S,33.5,3985,vald,4316,11896,Ljusdal,44
"36,28",J,71424,Ljusdal,14,Tommy Borg,3,S,33.5,3985,vald,4316,11896,Ljusdal,74
"36,28",J,71425,Ljusdal,14,Marit Holmstrand,4,S,33.5,3985,vald,4316,11896,Ljusdal,68
"36,28",J,71426,Ljusdal,14,Per-Gunnar Larsson,5,S,33.5,3985,vald,4316,11896,Ljusdal,60
"36,28",J,71427,Ljusdal,14,Jenny Breslin,6,S,33.5,3985,vald,4316,11896,Ljusdal,38
"36,28",J,70213,Ljusdal,14,Ove Schönning,7,S,33.5,3985,vald,4316,11896,Ljusdal,54
"36,28",J,71429,Ljusdal,14,Annelie Wallberg,8,S,33.5,3985,vald,4316,11896,Ljusdal,47
"36,28",J,71430,Ljusdal,14,Cristoffer Ericson,9,S,33.5,3985,vald,4316,11896,Ljusdal,27
"36,28",J,29364,Ljusdal,14,Irene Jonsson,10,S,33.5,3985,vald,4316,11896,Ljusdal,47
"36,28",J,71432,Ljusdal,14,Peter Engdahl,11,S,33.5,3985,vald,4316,11896,Ljusdal,68
"36,28",J,71433,Ljusdal,14,Jessica Eriksson,12,S,33.5,3985,vald,4316,11896,Ljusdal,40
"36,28",J,71434,Ljusdal,14,Gunnar Eriksson,13,S,33.5,3985,vald,4316,11896,Ljusdal,61
"36,28",J,71435,Ljusdal,14,Ann Eriksson,14,S,33.5,3985,vald,4316,11896,Ljusdal,61
"36,28",,71436,Ljusdal,14,Bertil Asplund,1,S,33.5,3985,ersättare,4316,11896,Ljusdal,69
"36,28",,71437,Ljusdal,14,Maria Fernmalm,2,S,33.5,3985,ersättare,4316,11896,Ljusdal,50
"36,28",,143757,Ljusdal,14,Nouh Baravi,3,S,33.5,3985,ersättare,4316,11896,Ljusdal,30
"36,28",,143758,Ljusdal,14,Vanja Isaksson,4,S,33.5,3985,ersättare,4316,11896,Ljusdal,52
"36,28",,143759,Ljusdal,14,Michael Robertsson,5,S,33.5,3985,ersättare,4316,11896,Ljusdal,50
"36,28",,71438,Ljusdal,14,Camilla Englund,6,S,33.5,3985,ersättare,4316,11896,Ljusdal,40
"36,28",,71439,Ljusdal,14,Johnny Svensson,7,S,33.5,3985,ersättare,4316,11896,Ljusdal,69
"36,28",P,340270,Ljusdal,3,Yvonne Oscarsson,1,V,6.89,820,vald,4316,11896,Ljusdal,63
"36,28",J,340271,Ljusdal,3,Oscar Löfgren,2,V,6.89,820,vald,4316,11896,Ljusdal,34
"36,28",J,340272,Ljusdal,3,Ingela Gustavsson,3,V,6.89,820,vald,4316,11896,Ljusdal,58
"36,28",,340273,Ljusdal,3,Ronney Olsson,1,V,6.89,820,ersättare,4316,11896,Ljusdal,48
"36,28",,340274,Ljusdal,3,Pia Hedblom,2,V,6.89,820,ersättare,4316,11896,Ljusdal,52
"36,28",P,14253,Ljusdal,2,Kristoffer Hansson,1,MP,3.58,426,vald,4316,11896,Ljusdal,37
"36,28",J,26395,Ljusdal,2,Lena Svahn,2,MP,3.58,426,vald,4316,11896,Ljusdal,41
"36,28",,26396,Ljusdal,2,Kristoffer Kavallin,1,MP,3.58,426,ersättare,4316,11896,Ljusdal,35
"36,28",,14256,Ljusdal,2,Karin Jansson,2,MP,3.58,426,ersättare,4316,11896,Ljusdal,63
